"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-02","Ontario","2016A000235","Energy","2002=100","17","units","0","v41692051","14.288","200.7","","","","1"
"2023-03","Ontario","2016A000235","Energy","2002=100","17","units","0","v41692051","14.288","201.0","","","","1"
"2023-04","Ontario","2016A000235","Energy","2002=100","17","units","0","v41692051","14.288","203.6","","","","1"
"2023-05","Ontario","2016A000235","Energy","2002=100","17","units","0","v41692051","14.288","202.7","","","","1"
"2017-01","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","118.1","","","","1"
"2017-02","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","118.2","","","","1"
"2017-03","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","118.0","","","","1"
"2017-04","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","118.9","","","","1"
"2017-05","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","117.9","","","","1"
"2017-06","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","117.6","","","","1"
"2017-07","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","117.1","","","","1"
"2017-08","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","117.0","","","","1"
"2017-09","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","117.4","","","","1"
"2017-10","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","117.2","","","","1"
"2017-11","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","118.3","","","","1"
"2017-12","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","118.0","","","","1"
"2018-01","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","118.9","","","","1"
"2018-02","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","119.2","","","","1"
"2018-03","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","119.5","","","","1"
"2018-04","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.4","","","","1"
"2018-05","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.0","","","","1"
"2018-06","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.3","","","","1"
"2018-07","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.2","","","","1"
"2018-08","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.0","","","","1"
"2018-09","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","119.3","","","","1"
"2018-10","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","119.6","","","","1"
"2018-11","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","118.7","","","","1"
"2018-12","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","118.0","","","","1"
"2019-01","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","118.5","","","","1"
"2019-02","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","119.5","","","","1"
"2019-03","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.7","","","","1"
"2019-04","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","121.7","","","","1"
"2019-05","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","122.1","","","","1"
"2019-06","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","121.3","","","","1"
"2019-07","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","121.7","","","","1"
"2019-08","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.9","","","","1"
"2019-09","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.8","","","","1"
"2019-10","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.9","","","","1"
"2019-11","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","121.4","","","","1"
"2019-12","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.8","","","","1"
"2020-01","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","121.6","","","","1"
"2020-02","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","121.5","","","","1"
"2020-03","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","119.5","","","","1"
"2020-04","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","118.2","","","","1"
"2020-05","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","118.6","","","","1"
"2020-06","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.5","","","","1"
"2020-07","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","121.0","","","","1"
"2020-08","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.4","","","","1"
"2020-09","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.0","","","","1"
"2020-10","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.8","","","","1"
"2020-11","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","121.0","","","","1"
"2020-12","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","120.8","","","","1"
"2021-01","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","121.5","","","","1"
"2021-02","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","122.7","","","","1"
"2021-03","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","124.0","","","","1"
"2021-04","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","124.7","","","","1"
"2021-05","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","125.6","","","","1"
"2021-06","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","125.9","","","","1"
"2021-07","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","126.6","","","","1"
"2021-08","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","127.1","","","","1"
"2021-09","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","127.0","","","","1"
"2021-10","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","128.6","","","","1"
"2021-11","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","129.4","","","","1"
"2021-12","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","128.7","","","","1"
"2022-01","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","130.7","","","","1"
"2022-02","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","132.8","","","","1"
"2022-03","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","135.7","","","","1"
"2022-04","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","136.5","","","","1"
"2022-05","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","139.5","","","","1"
"2022-06","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","140.2","","","","1"
"2022-07","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","139.3","","","","1"
"2022-08","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","138.4","","","","1"
"2022-09","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","137.8","","","","1"
"2022-10","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","139.4","","","","1"
"2022-11","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","139.7","","","","1"
"2022-12","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","137.8","","","","1"
"2023-01","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","139.5","","","","1"
"2023-02","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","140.1","","","","1"
"2023-03","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","140.9","","","","1"
"2023-04","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","141.5","","","","1"
"2023-05","Ontario","2016A000235","Goods","2002=100","17","units","0","v41692039","14.274","141.7","","","","1"
"2017-01","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","142.3","","","","1"
"2017-02","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","143.0","","","","1"
"2017-03","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","143.5","","","","1"
"2017-04","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","143.9","","","","1"
"2017-05","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","144.6","","","","1"
"2017-06","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","145.1","","","","1"
"2017-07","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","145.2","","","","1"
"2017-08","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","145.1","","","","1"
"2017-09","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","145.7","","","","1"
"2017-10","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","145.9","","","","1"
"2017-11","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","145.6","","","","1"
"2017-12","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","144.7","","","","1"
"2018-01","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","146.1","","","","1"
"2018-02","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","147.4","","","","1"
"2018-03","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","148.3","","","","1"
"2018-04","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","147.8","","","","1"
"2018-05","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","148.3","","","","1"
"2018-06","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","148.9","","","","1"
"2018-07","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","150.2","","","","1"
"2018-08","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","150.2","","","","1"
"2018-09","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","149.6","","","","1"
"2018-10","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","150.0","","","","1"
"2018-11","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","149.9","","","","1"
"2018-12","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","150.4","","","","1"
"2019-01","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","150.3","","","","1"
"2019-02","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","150.9","","","","1"
"2019-03","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","151.5","","","","1"
"2019-04","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","151.4","","","","1"
"2019-05","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","152.4","","","","1"
"2019-06","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","152.9","","","","1"
"2019-07","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","154.2","","","","1"
"2019-08","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","154.3","","","","1"
"2019-09","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","152.4","","","","1"
"2019-10","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","153.2","","","","1"
"2019-11","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","152.3","","","","1"
"2019-12","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","153.0","","","","1"
"2020-01","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","152.6","","","","1"
"2020-02","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","154.0","","","","1"
"2020-03","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","154.3","","","","1"
"2020-04","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","154.6","","","","1"
"2020-05","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","154.5","","","","1"
"2020-06","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","154.9","","","","1"
"2020-07","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","154.7","","","","1"
"2020-08","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","154.9","","","","1"
"2020-09","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","154.7","","","","1"
"2020-10","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","155.1","","","","1"
"2020-11","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","155.2","","","","1"
"2020-12","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","155.1","","","","1"
"2021-01","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","155.7","","","","1"
"2021-02","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","155.9","","","","1"
"2021-03","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","156.2","","","","1"
"2021-04","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","157.1","","","","1"
"2021-05","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","157.8","","","","1"
"2021-06","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","158.4","","","","1"
"2021-07","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","159.0","","","","1"
"2021-08","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","159.3","","","","1"
"2021-09","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","160.0","","","","1"
"2021-10","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","160.9","","","","1"
"2021-11","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","160.6","","","","1"
"2021-12","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","161.5","","","","1"
"2022-01","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","162.2","","","","1"
"2022-02","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","162.9","","","","1"
"2022-03","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","163.9","","","","1"
"2022-04","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","164.7","","","","1"
"2022-05","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","165.8","","","","1"
"2022-06","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","166.4","","","","1"
"2022-07","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","167.8","","","","1"
"2022-08","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","167.7","","","","1"
"2022-09","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","168.3","","","","1"
"2022-10","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","168.9","","","","1"
"2022-11","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","169.1","","","","1"
"2022-12","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","169.7","","","","1"
"2023-01","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","169.7","","","","1"
"2023-02","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","170.5","","","","1"
"2023-03","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","171.5","","","","1"
"2023-04","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","172.2","","","","1"
"2023-05","Ontario","2016A000235","Services","2002=100","17","units","0","v41692043","14.282","173.3","","","","1"


