"date","oh_region","icu_current_covid","icu_current_covid_vented","hospitalizations","icu_crci_total","icu_crci_total_vented","icu_former_covid","icu_former_covid_vented"
"2023-04-03","NORTH",7,1,60,7,1,0,0
"2023-04-04","NORTH",6,1,53,6,1,0,0
"2023-04-05","NORTH",5,1,54,5,1,0,0
"2023-04-06","NORTH",5,0,52,5,0,0,0
"2023-04-07","NORTH",6,0,51,6,0,0,0
"2023-04-08","NORTH",6,2,48,6,2,0,0
"2023-04-09","NORTH",9,4,48,9,4,0,0
"2023-04-10","NORTH",7,3,46,8,3,1,0
"2023-04-11","NORTH",8,2,45,9,2,1,0
"2023-04-12","NORTH",6,2,46,7,2,1,0
"2023-04-13","NORTH",7,2,57,8,2,1,0
"2023-04-14","NORTH",6,0,41,6,0,0,0
"2023-04-15","NORTH",9,0,46,9,0,0,0
"2023-04-16","NORTH",9,1,48,9,1,0,0
"2023-04-17","NORTH",6,1,43,6,1,0,0
"2023-04-18","NORTH",4,1,44,4,1,0,0
"2023-04-19","NORTH",3,1,43,3,1,0,0
"2023-04-20","NORTH",1,0,37,1,0,0,0
"2023-04-21","NORTH",2,0,33,2,0,0,0
"2023-04-22","NORTH",2,0,30,2,0,0,0
"2023-04-23","NORTH",2,0,35,2,0,0,0
"2023-04-24","NORTH",3,1,38,3,1,0,0
"2023-04-25","NORTH",5,1,37,5,1,0,0
"2023-04-26","NORTH",6,3,37,7,3,1,0
"2023-04-27","NORTH",6,1,43,7,1,1,0
"2023-04-28","NORTH",7,1,35,8,2,1,1
"2023-04-29","NORTH",7,0,38,9,1,2,1
"2023-04-30","NORTH",7,0,44,9,1,2,1
"2023-05-01","NORTH",7,0,46,8,0,1,0
"2023-05-02","NORTH",9,0,39,9,0,0,0
"2023-05-03","NORTH",9,0,43,10,1,1,1
"2023-05-04","NORTH",6,0,41,7,0,1,0
"2023-05-05","NORTH",5,0,34,5,0,0,0
"2023-05-06","NORTH",5,0,32,5,0,0,0
"2023-05-07","NORTH",6,0,45,6,0,0,0
"2023-05-08","NORTH",6,0,36,6,0,0,0
"2023-05-09","NORTH",5,0,39,5,0,0,0
"2023-05-10","NORTH",4,0,38,4,0,0,0
"2023-05-11","NORTH",3,0,43,3,0,0,0
"2023-05-12","NORTH",4,0,37,5,1,1,1
"2023-05-13","NORTH",5,1,28,6,2,1,1
"2023-05-14","NORTH",4,0,46,4,0,0,0
"2023-05-15","NORTH",4,0,40,4,0,0,0
"2023-05-16","NORTH",5,0,40,5,0,0,0
"2023-05-17","NORTH",5,0,42,5,0,0,0
"2023-05-18","NORTH",5,0,35,5,0,0,0
"2023-05-19","NORTH",3,0,38,3,0,0,0
"2023-05-20","NORTH",2,0,36,2,0,0,0
"2023-05-21","NORTH",3,0,32,4,0,1,0
"2023-05-22","NORTH",3,0,21,5,0,2,0
"2023-05-23","NORTH",3,1,28,5,1,2,0
"2023-05-24","NORTH",3,1,22,5,1,2,0
"2023-05-25","NORTH",3,1,23,4,1,1,0
"2023-05-26","NORTH",5,1,22,6,1,1,0
"2023-05-27","NORTH",5,1,24,6,1,1,0
"2023-05-28","NORTH",3,1,29,4,1,1,0
"2023-05-29","NORTH",3,0,34,4,0,1,0
"2023-05-30","NORTH",1,0,30,2,0,1,0
"2023-05-31","NORTH",1,0,26,2,0,1,0
"2023-06-01","NORTH",0,0,22,1,0,1,0
"2023-06-02","NORTH",1,0,25,1,0,0,0
"2023-06-03","NORTH",1,0,24,1,0,0,0
"2023-06-04","NORTH",2,0,20,2,0,0,0
"2023-06-05","NORTH",2,0,17,2,0,0,0
"2023-06-06","NORTH",1,0,22,2,0,1,0
"2023-06-07","NORTH",1,0,22,2,0,1,0
"2023-06-08","NORTH",2,0,25,3,0,1,0
"2023-06-09","NORTH",1,0,20,1,0,0,0
"2023-06-10","NORTH",1,0,19,1,0,0,0
"2023-06-11","NORTH",1,0,22,1,0,0,0
"2023-06-12","NORTH",2,1,20,2,1,0,0
"2023-06-13","NORTH",2,1,19,2,1,0,0
"2023-06-14","NORTH",2,1,16,2,1,0,0
"2023-06-15","NORTH",1,1,18,1,1,0,0
"2023-06-16","NORTH",1,1,15,1,1,0,0
"2023-06-17","NORTH",2,2,11,2,2,0,0
"2023-06-18","NORTH",2,2,9,2,2,0,0
"2023-06-19","NORTH",2,2,13,2,2,0,0
"2020-04-01","TORONTO",27,17,62,0,0,0,0
"2020-04-02","TORONTO",37,18,77,0,0,0,0
"2020-04-03","TORONTO",34,23,73,0,0,0,0
"2020-04-04","TORONTO",35,21,90,0,0,0,0
"2020-04-05","TORONTO",39,24,101,0,0,0,0
"2020-04-06","TORONTO",40,30,100,0,0,0,0
"2020-04-07","TORONTO",44,35,111,0,0,0,0
"2020-04-08","TORONTO",49,44,131,0,0,0,0
"2020-04-09","TORONTO",48,44,133,0,0,0,0
"2020-04-10","TORONTO",48,39,146,0,0,0,0
"2020-04-11","TORONTO",49,37,150,0,0,0,0
"2020-04-12","TORONTO",49,35,163,0,0,0,0
"2020-04-13","TORONTO",46,41,167,0,0,0,0
"2020-04-14","TORONTO",51,36,179,0,0,0,0
"2020-04-15","TORONTO",53,45,195,0,0,0,0
"2020-04-16","TORONTO",57,50,205,0,0,0,0
"2020-04-17","TORONTO",56,46,212,0,0,0,0
"2020-04-18","TORONTO",58,47,212,0,0,0,0
"2020-04-19","TORONTO",59,50,227,0,0,0,0
"2020-04-20","TORONTO",62,54,218,0,0,0,0
"2020-04-21","TORONTO",62,56,223,0,0,0,0
"2020-04-22","TORONTO",64,53,228,0,0,0,0
"2020-04-23","TORONTO",72,59,232,0,0,0,0
"2020-04-24","TORONTO",73,56,235,0,0,0,0
"2020-04-25","TORONTO",76,58,237,0,0,0,0
"2020-04-26","TORONTO",69,57,254,0,0,0,0
"2020-04-27","TORONTO",68,59,257,0,0,0,0
"2020-04-28","TORONTO",68,59,243,0,0,0,0
"2020-04-29","TORONTO",69,60,238,0,0,0,0
"2020-04-30","TORONTO",67,57,208,0,0,0,0
"2020-05-01","TORONTO",66,42,239,69,53,3,11
"2020-05-02","TORONTO",64,50,244,68,53,4,3
"2020-05-03","TORONTO",61,51,255,66,57,5,6
"2020-05-04","TORONTO",60,44,256,65,52,5,8
"2020-05-05","TORONTO",61,49,246,65,51,4,2
"2020-05-06","TORONTO",60,46,231,64,49,4,3
"2020-05-07","TORONTO",58,47,235,64,51,6,4
"2020-05-08","TORONTO",56,45,233,62,49,6,4
"2020-05-09","TORONTO",57,40,232,64,49,7,9
"2020-05-10","TORONTO",54,43,232,62,51,8,8
"2020-05-11","TORONTO",52,46,219,60,51,8,5
"2020-05-12","TORONTO",55,52,207,63,57,8,5
"2020-05-13","TORONTO",53,47,207,63,54,10,7
"2020-05-14","TORONTO",52,47,198,59,51,7,4
"2020-05-15","TORONTO",55,45,192,62,50,7,5
"2020-05-16","TORONTO",56,40,188,64,48,8,8
"2020-05-17","TORONTO",57,45,186,64,49,7,4
"2020-05-18","TORONTO",52,42,187,62,49,10,7
"2020-05-19","TORONTO",50,41,178,56,45,6,4
"2020-05-20","TORONTO",48,39,175,55,44,7,5
"2020-05-21","TORONTO",47,41,172,53,46,6,5
"2020-05-22","TORONTO",44,37,165,51,43,7,6
"2020-05-23","TORONTO",44,33,157,51,41,7,8
"2020-05-24","TORONTO",47,35,158,54,40,7,5
"2020-05-25","TORONTO",45,37,161,54,41,9,4
"2020-05-26","TORONTO",48,36,152,54,41,6,5
"2020-05-27","TORONTO",37,27,156,45,32,8,5
"2020-05-28","TORONTO",35,26,161,44,32,9,6
"2020-05-29","TORONTO",33,25,153,44,32,11,7
"2020-05-30","TORONTO",31,25,154,43,32,12,7
"2020-05-31","TORONTO",33,20,147,45,28,12,8
"2020-06-01","TORONTO",33,21,147,45,29,12,8
"2020-06-02","TORONTO",30,20,142,42,30,12,10
"2020-06-03","TORONTO",33,25,138,43,32,10,7
"2020-06-04","TORONTO",32,25,130,42,33,10,8
"2020-06-05","TORONTO",31,27,113,41,33,10,6
"2020-06-06","TORONTO",34,25,121,42,32,8,7
"2020-06-07","TORONTO",36,21,121,44,30,8,9
"2020-06-08","TORONTO",36,26,119,44,31,8,5
"2020-06-09","TORONTO",36,27,110,46,33,10,6
"2020-06-10","TORONTO",39,27,112,47,32,8,5
"2020-06-11","TORONTO",37,28,104,46,34,9,6
"2020-06-12","TORONTO",36,29,102,44,33,8,4
"2020-06-13","TORONTO",30,26,102,39,31,9,5
"2020-06-14","TORONTO",31,26,99,38,29,7,3
"2020-06-15","TORONTO",29,24,93,37,29,8,5
"2020-06-16","TORONTO",29,21,82,37,26,8,5
"2020-06-17","TORONTO",28,23,82,35,28,7,5
"2020-06-18","TORONTO",28,22,80,35,27,7,5
"2020-06-19","TORONTO",28,21,66,35,26,7,5
"2020-06-20","TORONTO",30,18,61,37,22,7,4
"2020-06-21","TORONTO",28,21,62,35,24,7,3
"2020-06-22","TORONTO",27,20,57,34,23,7,3
"2020-06-23","TORONTO",28,17,60,35,20,7,3
"2020-06-24","TORONTO",27,17,57,34,19,7,2
"2020-06-25","TORONTO",19,14,54,29,19,10,5
"2020-06-26","TORONTO",17,11,48,27,15,10,4
"2020-06-27","TORONTO",15,11,49,27,17,12,6
"2020-06-28","TORONTO",12,11,47,23,18,11,7
"2020-06-29","TORONTO",11,9,41,22,15,11,6
"2020-06-30","TORONTO",9,7,42,20,13,11,6
"2020-07-01","TORONTO",8,5,45,21,13,13,8
"2020-07-02","TORONTO",8,6,44,21,15,13,9
"2020-07-04","TORONTO",9,6,42,21,14,12,8
"2020-07-05","TORONTO",8,5,41,21,13,13,8
"2020-07-06","TORONTO",8,6,41,21,14,13,8
"2020-07-07","TORONTO",9,6,43,22,15,13,9
"2020-07-08","TORONTO",9,6,42,22,15,13,9
"2020-07-09","TORONTO",8,6,45,21,15,13,9
"2020-07-10","TORONTO",8,5,44,20,12,12,7
"2020-07-11","TORONTO",7,4,54,19,12,12,8
"2020-07-12","TORONTO",8,5,55,20,12,12,7
"2020-07-13","TORONTO",9,5,31,21,13,12,8
"2020-07-14","TORONTO",7,5,29,19,13,12,8
"2020-07-15","TORONTO",4,3,46,16,8,12,5
"2020-07-16","TORONTO",6,3,45,15,7,9,4
"2020-07-17","TORONTO",6,3,46,15,7,9,4
"2020-07-18","TORONTO",7,4,48,16,8,9,4
"2020-07-19","TORONTO",8,4,46,16,7,8,3
"2020-07-20","TORONTO",6,4,46,14,8,8,4
"2020-07-21","TORONTO",4,2,71,14,8,10,6
"2020-07-22","TORONTO",3,3,66,12,8,9,5
"2020-07-23","TORONTO",3,3,23,12,8,9,5
"2020-07-24","TORONTO",3,3,23,12,8,9,5
"2020-07-25","TORONTO",3,3,22,12,9,9,6
"2020-07-26","TORONTO",3,3,23,12,10,9,7
"2020-07-27","TORONTO",3,2,23,11,9,8,7
"2020-07-28","TORONTO",4,2,17,12,9,8,7
"2020-07-29","TORONTO",4,3,12,11,8,7,5
"2020-07-30","TORONTO",5,3,11,12,8,7,5
"2020-07-31","TORONTO",5,3,9,12,6,7,3
"2020-08-01","TORONTO",6,3,10,13,6,7,3
"2020-08-02","TORONTO",5,3,10,12,4,7,1
"2020-08-03","TORONTO",7,4,9,13,5,6,1
"2020-08-04","TORONTO",7,4,13,13,6,6,2
"2020-08-05","TORONTO",8,3,11,11,5,3,2
"2020-08-06","TORONTO",8,2,6,12,4,4,2
"2020-08-07","TORONTO",7,2,6,12,4,5,2
"2020-08-08","TORONTO",7,3,5,13,5,6,2
"2020-08-09","TORONTO",6,4,10,12,7,6,3
"2020-08-10","TORONTO",5,3,3,11,6,6,3
"2020-08-11","TORONTO",4,2,2,10,4,6,2
"2020-08-12","TORONTO",3,2,2,8,5,5,3
"2020-08-13","TORONTO",2,2,2,7,5,5,3
"2020-08-14","TORONTO",2,2,3,7,4,5,2
"2020-08-15","TORONTO",2,1,3,8,4,6,3
"2020-08-16","TORONTO",2,2,3,8,4,6,2
"2020-08-17","TORONTO",2,1,2,7,2,5,1
"2020-08-18","TORONTO",2,2,3,7,5,5,3
"2020-08-19","TORONTO",1,1,3,7,5,6,4
"2020-08-20","TORONTO",1,1,4,8,6,7,5
"2020-08-21","TORONTO",0,0,4,6,3,6,3
"2020-08-22","TORONTO",0,0,3,5,3,5,3
"2020-08-23","TORONTO",1,0,5,7,3,6,3
"2020-08-24","TORONTO",0,0,4,7,4,7,4
"2020-08-25","TORONTO",0,0,4,5,2,5,2
"2020-08-26","TORONTO",0,0,5,5,2,5,2
"2020-08-27","TORONTO",0,0,5,4,1,4,1
"2020-08-28","TORONTO",0,0,4,6,2,6,2
"2020-08-29","TORONTO",0,0,4,6,2,6,2
"2020-08-30","TORONTO",0,0,5,7,2,7,2
"2020-08-31","TORONTO",0,0,4,7,2,7,2
"2020-09-01","TORONTO",0,0,6,5,2,5,2
"2020-09-02","TORONTO",0,0,5,5,1,5,1
"2020-09-03","TORONTO",0,0,5,6,2,6,2
"2020-09-04","TORONTO",0,0,4,6,1,6,1
"2020-09-05","TORONTO",0,0,4,6,2,6,2
"2020-09-06","TORONTO",0,0,3,3,2,3,2
"2020-09-07","TORONTO",2,1,5,5,3,3,2
"2020-09-08","TORONTO",3,1,4,7,4,4,3
"2020-09-09","TORONTO",1,1,6,5,3,4,2
"2020-09-10","TORONTO",5,2,9,9,4,4,2
"2020-09-11","TORONTO",3,2,8,6,4,3,2
"2020-09-12","TORONTO",4,2,10,7,4,3,2
"2020-09-13","TORONTO",5,1,9,8,3,3,2
"2020-09-14","TORONTO",5,3,9,8,5,3,2
"2020-09-15","TORONTO",4,3,13,8,5,4,2
"2020-09-16","TORONTO",4,4,16,7,6,3,2
"2020-09-17","TORONTO",4,4,13,7,6,3,2
"2020-09-18","TORONTO",4,3,13,9,6,5,3
"2020-09-19","TORONTO",4,3,14,9,5,5,2
"2020-09-20","TORONTO",4,3,18,9,5,5,2
"2020-09-21","TORONTO",4,3,17,8,6,4,3
"2020-09-22","TORONTO",4,3,17,8,6,4,3
"2020-09-23","TORONTO",5,3,19,9,6,4,3
"2020-09-24","TORONTO",4,3,21,8,5,4,2
"2020-09-25","TORONTO",4,3,23,8,6,4,3
"2020-09-26","TORONTO",3,1,28,7,4,4,3
"2020-09-27","TORONTO",4,2,32,8,5,4,3
"2020-09-28","TORONTO",4,1,36,8,3,4,2
"2020-09-29","TORONTO",5,1,40,9,3,4,2
"2020-09-30","TORONTO",5,1,41,9,2,4,1
"2020-10-01","TORONTO",6,2,37,11,4,5,2
"2020-10-02","TORONTO",8,3,44,13,5,5,2
"2020-10-03","TORONTO",10,4,49,14,6,4,2
"2020-10-04","TORONTO",9,4,52,13,6,4,2
"2020-10-05","TORONTO",9,3,52,12,4,3,1
"2020-10-06","TORONTO",10,4,55,14,6,4,2
"2020-10-07","TORONTO",9,3,56,13,5,4,2
"2020-10-08","TORONTO",8,3,52,12,5,4,2
"2020-10-09","TORONTO",4,3,47,8,5,4,2
"2020-10-10","TORONTO",3,3,45,7,5,4,2
"2020-10-11","TORONTO",3,3,48,6,5,3,2
"2020-10-12","TORONTO",4,3,53,7,5,3,2
"2020-10-13","TORONTO",6,4,53,9,6,3,2
"2020-10-14","TORONTO",6,4,53,9,6,3,2
"2020-10-15","TORONTO",6,5,48,9,7,3,2
"2020-10-16","TORONTO",7,4,47,10,6,3,2
"2020-10-17","TORONTO",9,7,49,12,9,3,2
"2020-10-18","TORONTO",7,5,54,10,6,3,1
"2020-10-19","TORONTO",8,6,44,11,7,3,1
"2020-10-20","TORONTO",10,7,47,13,9,3,2
"2020-10-21","TORONTO",11,5,55,16,8,5,3
"2020-10-22","TORONTO",15,7,61,20,10,5,3
"2020-10-23","TORONTO",15,6,59,20,10,5,4
"2020-10-24","TORONTO",14,6,58,18,10,4,4
"2020-10-25","TORONTO",12,6,60,16,9,4,3
"2020-10-26","TORONTO",11,7,68,15,10,4,3
"2020-10-27","TORONTO",8,5,67,13,9,5,4
"2020-10-28","TORONTO",10,5,65,15,8,5,3
"2020-10-29","TORONTO",9,5,68,15,10,6,5
"2020-10-30","TORONTO",8,3,70,14,8,6,5
"2020-10-31","TORONTO",7,3,73,13,7,6,4
"2020-11-01","TORONTO",10,4,79,16,9,6,5
"2020-11-02","TORONTO",10,6,66,16,11,6,5
"2020-11-03","TORONTO",11,5,74,17,10,6,5
"2020-11-04","TORONTO",12,6,72,18,11,6,5
"2020-11-05","TORONTO",8,2,74,15,5,7,3
"2020-11-06","TORONTO",10,6,68,16,10,6,4
"2020-11-07","TORONTO",11,6,66,18,9,7,3
"2020-11-08","TORONTO",10,5,77,17,8,7,3
"2020-11-09","TORONTO",11,8,72,17,11,6,3
"2020-11-10","TORONTO",11,9,72,17,11,6,2
"2020-11-11","TORONTO",14,10,66,18,12,4,2
"2020-11-12","TORONTO",17,13,73,21,17,4,4
"2020-11-13","TORONTO",20,16,77,24,20,4,4
"2020-11-14","TORONTO",20,13,80,24,16,4,3
"2020-11-15","TORONTO",23,12,86,27,15,4,3
"2020-11-16","TORONTO",24,14,83,28,18,4,4
"2020-11-17","TORONTO",23,14,79,28,18,5,4
"2020-11-18","TORONTO",25,18,67,29,21,4,3
"2020-11-19","TORONTO",24,19,75,29,23,5,4
"2020-11-20","TORONTO",25,19,65,30,22,5,3
"2020-11-21","TORONTO",25,20,60,29,23,4,3
"2020-11-22","TORONTO",26,21,77,30,23,4,2
"2020-11-23","TORONTO",24,17,72,28,20,4,3
"2020-11-24","TORONTO",22,17,75,26,19,4,2
"2020-11-25","TORONTO",23,17,84,25,18,2,1
"2020-11-26","TORONTO",23,19,90,26,21,3,2
"2020-11-27","TORONTO",26,19,82,28,21,2,2
"2020-11-28","TORONTO",25,18,94,29,21,4,3
"2020-11-29","TORONTO",27,19,101,31,23,4,4
"2020-11-30","TORONTO",30,20,97,34,24,4,4
"2020-12-01","TORONTO",32,23,96,36,26,4,3
"2020-12-02","TORONTO",34,22,100,39,26,5,4
"2020-12-03","TORONTO",37,25,101,41,27,4,2
"2020-12-04","TORONTO",31,26,82,36,29,5,3
"2020-12-05","TORONTO",34,24,98,39,27,5,3
"2020-12-06","TORONTO",32,26,112,38,29,6,3
"2020-12-07","TORONTO",42,28,119,47,31,5,3
"2020-12-08","TORONTO",44,25,131,48,28,4,3
"2020-12-09","TORONTO",40,26,124,43,28,3,2
"2020-12-10","TORONTO",38,16,138,43,19,5,3
"2020-12-11","TORONTO",37,24,137,41,27,4,3
"2020-12-12","TORONTO",42,27,139,46,29,4,2
"2020-12-13","TORONTO",45,31,152,50,35,5,4
"2020-12-14","TORONTO",45,34,149,50,38,5,4
"2020-12-15","TORONTO",48,21,136,54,24,6,3
"2020-12-16","TORONTO",49,34,136,55,38,6,4
"2020-12-17","TORONTO",54,34,137,59,37,5,3
"2020-12-18","TORONTO",48,31,132,52,33,4,2
"2020-12-19","TORONTO",50,33,144,54,35,4,2
"2020-12-20","TORONTO",55,28,158,59,30,4,2
"2020-12-21","TORONTO",59,38,164,64,40,5,2
"2020-12-22","TORONTO",58,41,159,63,43,5,2
"2020-12-23","TORONTO",59,37,165,67,40,8,3
"2020-12-24","TORONTO",56,36,162,64,40,8,4
"2020-12-25","TORONTO",55,38,153,63,41,8,3
"2020-12-26","TORONTO",55,38,174,61,41,6,3
"2020-12-27","TORONTO",55,39,192,61,42,6,3
"2020-12-28","TORONTO",59,39,215,65,42,6,3
"2020-12-29","TORONTO",64,40,212,70,43,6,3
"2020-12-30","TORONTO",70,43,198,75,44,5,1
"2020-12-31","TORONTO",66,47,203,73,51,7,4
"2021-01-01","TORONTO",65,44,213,71,46,6,2
"2021-01-02","TORONTO",68,47,234,74,49,6,2
"2021-01-03","TORONTO",67,39,242,72,40,5,1
"2021-01-04","TORONTO",72,51,253,79,54,7,3
"2021-01-05","TORONTO",71,47,268,77,50,6,3
"2021-01-06","TORONTO",73,48,270,79,50,6,2
"2021-01-07","TORONTO",72,50,275,83,56,11,6
"2021-01-08","TORONTO",77,52,278,90,57,13,5
"2021-01-09","TORONTO",82,59,287,92,64,10,5
"2021-01-10","TORONTO",77,59,308,87,64,10,5
"2021-01-11","TORONTO",75,55,294,87,60,12,5
"2021-01-12","TORONTO",76,62,292,88,69,12,7
"2021-01-13","TORONTO",74,62,294,84,70,10,8
"2021-01-14","TORONTO",80,59,297,92,66,12,7
"2021-01-15","TORONTO",84,67,283,94,76,10,9
"2021-01-16","TORONTO",82,65,275,92,73,10,8
"2021-01-17","TORONTO",83,70,269,94,76,11,6
"2021-01-18","TORONTO",83,68,260,94,75,11,7
"2021-01-19","TORONTO",88,71,263,99,80,11,9
"2021-01-20","TORONTO",85,74,283,96,82,11,8
"2021-01-21","TORONTO",86,69,279,97,76,11,7
"2021-01-22","TORONTO",88,73,290,99,81,11,8
"2021-01-23","TORONTO",90,74,262,101,81,11,7
"2021-01-24","TORONTO",86,72,275,97,79,11,7
"2021-01-25","TORONTO",85,72,244,97,78,12,6
"2021-01-26","TORONTO",88,70,229,99,76,11,6
"2021-01-27","TORONTO",79,59,214,96,72,17,13
"2021-01-28","TORONTO",80,60,236,98,72,18,12
"2021-01-29","TORONTO",77,47,194,94,54,17,7
"2021-01-30","TORONTO",76,49,203,89,59,13,10
"2021-01-31","TORONTO",74,56,196,87,65,13,9
"2021-02-01","TORONTO",70,56,190,81,64,11,8
"2021-02-02","TORONTO",65,53,184,76,61,11,8
"2021-02-03","TORONTO",63,51,175,74,61,11,10
"2021-02-04","TORONTO",67,50,174,78,60,11,10
"2021-02-05","TORONTO",68,51,171,81,61,13,10
"2021-02-06","TORONTO",66,46,173,78,57,12,11
"2021-02-07","TORONTO",63,42,176,74,53,11,11
"2021-02-08","TORONTO",60,44,174,68,51,8,7
"2021-02-09","TORONTO",64,43,151,71,49,7,6
"2021-02-10","TORONTO",61,43,150,70,50,9,7
"2021-02-11","TORONTO",60,42,150,69,51,9,9
"2021-02-12","TORONTO",57,43,136,67,53,10,10
"2021-02-13","TORONTO",60,42,128,70,51,10,9
"2021-02-14","TORONTO",60,40,130,71,48,11,8
"2021-02-15","TORONTO",56,40,130,68,48,12,8
"2021-02-16","TORONTO",58,40,118,67,48,9,8
"2021-02-17","TORONTO",50,38,116,61,46,11,8
"2021-02-18","TORONTO",50,34,116,59,40,9,6
"2021-02-19","TORONTO",44,28,114,54,35,10,7
"2021-02-20","TORONTO",45,28,124,54,34,9,6
"2021-02-21","TORONTO",43,30,126,50,36,7,6
"2021-02-22","TORONTO",44,28,120,51,33,7,5
"2021-02-23","TORONTO",47,28,130,55,32,8,4
"2021-02-24","TORONTO",48,33,127,55,38,7,5
"2021-02-25","TORONTO",52,34,120,62,41,10,7
"2021-02-26","TORONTO",49,28,115,59,33,10,5
"2021-02-27","TORONTO",46,25,113,58,31,12,6
"2021-02-28","TORONTO",46,29,116,57,34,11,5
"2021-03-01","TORONTO",43,34,108,54,40,11,6
"2021-03-02","TORONTO",43,32,102,54,39,11,7
"2021-03-03","TORONTO",43,30,96,53,37,10,7
"2021-03-04","TORONTO",42,30,92,54,37,12,7
"2021-03-05","TORONTO",45,31,86,57,39,12,8
"2021-03-06","TORONTO",45,32,84,59,42,14,10
"2021-03-07","TORONTO",45,32,90,60,42,15,10
"2021-03-08","TORONTO",47,31,87,62,41,15,10
"2021-03-09","TORONTO",50,31,100,62,39,12,8
"2021-03-10","TORONTO",51,33,103,64,42,13,9
"2021-03-11","TORONTO",52,38,102,66,47,14,9
"2021-03-12","TORONTO",49,28,84,64,36,15,8
"2021-03-13","TORONTO",53,36,98,66,42,13,6
"2021-03-14","TORONTO",57,32,102,69,38,12,6
"2021-03-15","TORONTO",52,34,99,65,42,13,8
"2021-03-16","TORONTO",50,29,92,63,35,13,6
"2021-03-17","TORONTO",51,30,101,65,38,14,8
"2021-03-18","TORONTO",50,26,99,64,31,14,5
"2021-03-19","TORONTO",51,28,115,63,35,12,7
"2021-03-20","TORONTO",49,31,118,61,38,12,7
"2021-03-21","TORONTO",49,28,121,61,32,12,4
"2021-03-22","TORONTO",58,34,131,70,37,12,3
"2021-03-23","TORONTO",55,38,148,67,43,12,5
"2021-03-24","TORONTO",59,42,150,69,45,10,3
"2021-03-25","TORONTO",61,43,166,71,46,10,3
"2021-03-26","TORONTO",64,38,165,74,40,10,2
"2021-03-27","TORONTO",66,44,169,75,46,9,2
"2021-03-28","TORONTO",75,48,192,84,50,9,2
"2021-03-29","TORONTO",77,55,197,85,57,8,2
"2021-03-30","TORONTO",80,53,217,91,55,11,2
"2021-03-31","TORONTO",81,51,227,93,53,12,2
"2021-04-01","TORONTO",77,54,214,88,56,11,2
"2021-04-02","TORONTO",80,47,238,92,50,12,3
"2021-04-03","TORONTO",85,49,244,96,52,11,3
"2021-04-04","TORONTO",90,47,247,102,51,12,4
"2021-04-05","TORONTO",88,53,286,101,57,13,4
"2021-04-06","TORONTO",86,53,270,97,55,11,2
"2021-04-07","TORONTO",84,51,276,95,56,11,5
"2021-04-08","TORONTO",88,54,285,99,60,11,6
"2021-04-09","TORONTO",96,68,314,106,71,10,3
"2021-04-10","TORONTO",104,63,334,114,68,10,5
"2021-04-11","TORONTO",111,67,361,121,71,10,4
"2021-04-12","TORONTO",110,75,360,123,83,13,8
"2021-04-13","TORONTO",119,88,354,129,95,10,7
"2021-04-14","TORONTO",124,84,352,136,92,12,8
"2021-04-15","TORONTO",130,94,374,145,103,15,9
"2021-04-16","TORONTO",133,101,383,149,113,16,12
"2021-04-17","TORONTO",131,97,397,150,110,19,13
"2021-04-18","TORONTO",137,105,408,156,118,19,13
"2021-04-19","TORONTO",142,109,388,162,119,20,10
"2021-04-20","TORONTO",145,108,372,165,121,20,13
"2021-04-21","TORONTO",141,104,369,162,117,21,13
"2021-04-22","TORONTO",143,109,374,161,123,18,14
"2021-04-23","TORONTO",150,107,380,168,118,18,11
"2021-04-24","TORONTO",156,105,389,174,115,18,10
"2021-04-25","TORONTO",158,111,384,176,124,18,13
"2021-04-26","TORONTO",161,111,365,179,124,18,13
"2021-04-27","TORONTO",147,100,363,168,114,21,14
"2021-04-28","TORONTO",147,100,351,168,117,21,17
"2021-04-29","TORONTO",152,105,354,173,121,21,16
"2021-04-30","TORONTO",157,105,337,180,123,23,18
"2021-05-01","TORONTO",156,105,356,180,120,24,15
"2021-05-02","TORONTO",157,105,370,181,122,24,17
"2021-05-03","TORONTO",155,103,362,179,118,24,15
"2021-05-04","TORONTO",152,106,351,175,122,23,16
"2021-05-05","TORONTO",148,103,338,172,119,24,16
"2021-05-06","TORONTO",148,109,324,173,123,25,14
"2021-05-07","TORONTO",147,97,294,169,106,22,9
"2021-05-08","TORONTO",144,101,302,166,113,22,12
"2021-05-09","TORONTO",143,100,311,162,110,19,10
"2021-05-10","TORONTO",133,98,298,153,112,20,14
"2021-05-11","TORONTO",129,96,272,149,110,20,14
"2021-05-12","TORONTO",122,97,260,142,111,20,14
"2021-05-13","TORONTO",126,91,264,149,106,23,15
"2021-05-14","TORONTO",132,92,219,157,108,25,16
"2021-05-15","TORONTO",136,98,240,161,114,25,16
"2021-05-16","TORONTO",133,93,249,158,109,25,16
"2021-05-17","TORONTO",125,95,227,149,113,24,18
"2021-05-18","TORONTO",119,94,202,143,112,24,18
"2021-05-19","TORONTO",123,83,187,149,100,26,17
"2021-05-20","TORONTO",120,91,167,146,108,26,17
"2021-05-21","TORONTO",114,89,164,142,107,28,18
"2021-05-22","TORONTO",115,84,162,144,98,29,14
"2021-05-23","TORONTO",115,84,164,143,106,28,22
"2021-05-24","TORONTO",117,90,165,145,112,28,22
"2021-05-25","TORONTO",110,81,157,137,101,27,20
"2021-05-26","TORONTO",101,81,147,130,100,29,19
"2021-05-27","TORONTO",100,77,128,127,94,27,17
"2021-05-28","TORONTO",101,80,106,127,98,26,18
